url,global_rank,country_rank,reach_per_million,page_views_per_million,page_views_per_user,category,lang_code
vapewholesaleusa.com,324559,324559,0.8,0.82,40,Shopping,en
bootlegger.com,324561,324561,1.2,0.21,6.5,Shopping,en
brightechshop.com,324623,324623,1.3,0.14,4,Shopping,en
bestlaptopsworld.com,324635,324635,1.9,0.07,1.3,Shopping,en
delphiautoparts.com,324651,324651,1.6,0.1,2.4,Shopping,en
common-motor.com,324727,324727,1.3,0.15,4.3,Shopping,en
somarmotor.com,324730,324730,1,0.33,12,Shopping,en
mackenzie-childs.com,324736,324736,1.3,0.14,3.9,Shopping,en
ibanez.co.jp,324751,324751,1,0.14,4,Shopping,en
wbtguns.com,324777,324777,1.3,0.16,4.5,Shopping,en
adidas.ae,324785,324785,1.3,0.15,4,Shopping,en
kontraband.store,324793,324793,1.5,0.1,2.5,Shopping,en
carseatcanopy.com,324794,324794,1.4,0.13,3.6,Shopping,en
cardflip.com,324811,324811,1.6,0.1,2.3,Shopping,en
hobbycomponents.com,324863,324863,1.6,0.09,2,Shopping,en
bagsinbulk.com,324870,324870,1.1,0.24,7.8,Shopping,en
migjimenez.com,324910,324910,1.2,0.19,5.8,Shopping,en
uvex-sports.com,324917,324917,1.5,0.11,2.6,Shopping,en
thriftyjinxy.com,324918,324918,1.3,0.16,4.6,Shopping,en
seton.co.uk,324923,324923,1.5,0.11,2.8,Shopping,en
summersalt.com,324930,324930,1.4,0.13,3.3,Shopping,en
top10reviewof.com,324977,324977,2,0.06,1.2,Shopping,en
textualtees.com,324981,324981,1.3,0.14,3.8,Shopping,en
redlion.net,324985,324985,1.5,0.11,2.8,Shopping,en
downtowncamera.com,324997,324997,1.5,0.11,2.8,Shopping,en
goldenpages.be,325016,325016,1.3,0.16,4.7,Shopping,en
merinolaminates.com,325045,325045,1.3,0.16,4.6,Shopping,en
simplemodern.com,325055,325055,1.4,0.14,3.7,Shopping,en
otherwild.com,325085,325085,1.3,0.17,4.8,Shopping,en
bluerobotics.com,325106,325106,1.5,0.11,2.6,Shopping,en
tecstorefront.com,325109,325109,0.9,0.56,23,Shopping,en
daycoproducts.com,325142,325142,1.5,0.11,2.9,Shopping,en
postshipper.com,325145,325145,1.4,0.13,3.3,Shopping,en
blindsonline.com.au,325185,325185,1.3,0.15,4.3,Shopping,en
ohiopowertool.com,325223,325223,1.9,0.07,1.4,Shopping,en
offersathome.com,325235,325235,1.1,0.26,8.5,Shopping,en
seiboncarbon.com,325237,325237,1.4,0.12,3.1,Shopping,en
fabrics-store.com,325252,325252,1.4,0.13,3.5,Shopping,en
tetra-fish.com,325272,325272,1.6,0.1,2.3,Shopping,en
eluxury.com,325279,325279,1.7,0.08,1.8,Shopping,en
politix.com.au,325291,325291,1.4,0.13,3.4,Shopping,en
csgro.com,325312,325312,1.5,0.1,2.4,Shopping,en
marquisleisure.co.uk,325328,325328,1.2,0.19,5.7,Shopping,en
oasap.com,325342,325342,1.3,0.15,4.2,Shopping,en
jetsuite.com,325358,325358,1.7,0.08,1.7,Shopping,en
beatskillz.com,325415,325415,1.5,0.11,2.7,Shopping,en
getfreesampleswithoutsurveys.com,325426,325426,1.6,0.09,2.1,Shopping,en
onestopgrowshop.co.uk,325436,325436,1.4,0.12,3.2,Shopping,en
r4sales.com,325465,325465,1.4,0.13,3.6,Shopping,en
ubuy.com.tr,325480,325480,1.4,0.12,3.1,Shopping,en
whatutalkingboutwillis.com,325501,325501,1.2,0.2,6.4,Shopping,en
ozonesmoke.com,325507,325507,0.8,1.01,47,Shopping,en
comptoir-des-monnaies.com,325509,325509,1.6,0.1,2.3,Shopping,en
globe-trotter.com,325531,325531,1.7,0.09,2,Shopping,en
hpretail.in,325564,325564,1.5,0.11,2.6,Shopping,en
safe.co.uk,325570,325570,1.4,0.12,3.1,Shopping,en
onebag.com,325591,325591,1.9,0.07,1.4,Shopping,en
harmonystore.co.uk,325596,325596,1.2,0.21,6.7,Shopping,en
haleystrategic.com,325623,325623,1.3,0.15,4,Shopping,en
rpphobby.com,325634,325634,1.3,0.14,3.8,Shopping,en
chantelle.com,325640,325640,1.3,0.14,3.9,Shopping,en
thefoamfactory.com,325711,325711,1.3,0.14,3.9,Shopping,en
diminuto.info,325755,325755,1.7,0.08,1.8,Shopping,en
allhdd.com,325766,325766,1.9,0.07,1.4,Shopping,en
industrialdirectory.com.mm,325775,325775,1.6,0.1,2.3,Shopping,en
stein-dinse.biz,325778,325778,1.2,0.22,6.9,Shopping,en
trailerparkboyscruise.com,325789,325789,1.4,0.13,3.6,Shopping,en
budovideos.com,325790,325790,1.5,0.11,2.7,Shopping,en
aluminiumwarehouse.co.uk,325798,325798,1.4,0.14,3.7,Shopping,en
barberdts.com,325811,325811,0.96,0.41,16,Shopping,en
touratech-usa.com,325813,325813,1.5,0.1,2.4,Shopping,en
iclever.com,325822,325822,1.2,0.17,5.2,Shopping,en
phoenixartisanaccoutrements.com,325827,325827,1.2,0.2,6.3,Shopping,en
thespaceshop.com,325835,325835,1.3,0.14,4,Shopping,en
1800packrat.com,325840,325840,1.5,0.11,2.6,Shopping,en
velodrome.shop,325842,325842,1.1,0.22,7.2,Shopping,en
justpcs.co.za,325886,325886,1.8,0.07,1.5,Shopping,en
nlt.az,325913,325913,1.3,0.15,4,Shopping,en
customdynamics.com,325925,325925,1.4,0.12,3.1,Shopping,en
welectronics.com,325942,325942,2,0.06,1.2,Shopping,en
shootingtimes.com,325950,325950,2,0.06,1.1,Shopping,en
coromega.com,325954,325954,2,0.1,3,Shopping,en
shedstore.co.uk,325956,325956,1.6,0.09,1.9,Shopping,en
shoot-straight.com,326009,326009,1.5,0.11,2.8,Shopping,en
aquariumgardens.co.uk,326013,326013,1.1,0.28,9.7,Shopping,en
redpaddleco.com,326021,326021,1.4,0.12,3,Shopping,en
australianplantsonline.com.au,326027,326027,1.4,0.11,2.9,Shopping,en
vipbags.com,326073,326073,1.3,0.15,4.1,Shopping,en
blanchardgold.com,326084,326084,2,0.06,1.1,Shopping,en
cokertire.com,326115,326115,1.5,0.11,2.7,Shopping,en
theinformr.com,326137,326137,2.1,0.06,1.1,Shopping,en
brandymelville.de,326138,326138,1.2,0.19,5.8,Shopping,en
schoolsin.com,326144,326144,1.7,0.08,1.8,Shopping,en
choiceslides.com,326149,326149,1.3,0.15,4.2,Shopping,en
aconholidays.com,326178,326178,1.6,0.09,2.2,Shopping,en
filmtoolkit.com,326183,326183,1.3,0.16,4.6,Shopping,en
bride.ru,326189,326189,0.95,0.44,17,Shopping,en
wuanto.com,326196,326196,1.3,0.14,3.9,Shopping,en
evelo.com,326222,326222,1.6,0.1,2.3,Shopping,en
bordelle.co.uk,326271,326271,1.2,0.18,5.5,Shopping,en
adeex.co.uk,326275,326275,1.2,0.2,6.2,Shopping,en
promosdaddy.com,326276,326276,2.1,0.06,1.1,Shopping,en
stihlb2b.com,326309,326309,1.4,0.12,3,Shopping,en
sportsmansparadiseonline.com,326365,326365,1.6,0.09,2.1,Shopping,en
jhumarlalgandhi.com,326370,326370,1.2,0.18,5.6,Shopping,en
oakstreetbootmakers.com,326392,326392,1.5,0.11,2.8,Shopping,en
factorhobby.com,326408,326408,1.1,0.23,7.6,Shopping,en
sitless.com,326436,326436,1.1,0.22,7.3,Shopping,en
blurb.ca,326476,326476,1.6,0.1,2.3,Shopping,en
hacktronics.co.in,326482,326482,1.5,0.1,2.4,Shopping,en
passwordjdm.com,326502,326502,1.3,0.14,4,Shopping,en
supplementscanada.com,326527,326527,1.3,0.15,4.3,Shopping,en
mygoldguide.in,326536,326536,2,0.06,1.2,Shopping,en
vapepartsmart.com,326551,326551,1.7,0.08,1.9,Shopping,en
xxl-sale.com,326574,326574,1.5,0.1,2.5,Shopping,en
loveandbravery.com,326597,326597,1.2,0.18,5.6,Shopping,en
plumbnation.co.uk,326612,326612,1.6,0.09,2,Shopping,en
oemacuraparts.com,326629,326629,1.3,0.14,3.9,Shopping,en
loomisexpress.com,326635,326635,1.3,0.17,4.9,Shopping,en
vaporized.co.uk,326674,326674,1.4,0.13,3.6,Shopping,en
privatefloor.com,326681,326681,1.5,0.1,2.4,Shopping,en
highperformancehvac.com,326686,326686,2,0.06,1.2,Shopping,en
thedomains.com,326704,326704,1.9,0.07,1.4,Shopping,en
bearpile.com,326738,326738,1.2,0.2,6.3,Shopping,en
anaximanderdirectory.com,326755,326755,1.7,0.08,1.8,Shopping,en
scrawlrbox.uk,326759,326759,1.2,0.17,5.2,Shopping,en
training.com.ve,326766,326766,1.6,0.09,2,Shopping,en
curlcentric.com,326779,326779,1.9,0.07,1,Shopping,en
myonecondoms.com,326820,326820,1.3,0.15,4.2,Shopping,en
365astronomy.com,326837,326837,1.4,0.13,3.4,Shopping,en
efficientheatingservice.com,326841,326841,1.1,0.27,9.1,Shopping,en
unitedfurnitureoutlets.co.za,326847,326847,0.91,0.51,20,Shopping,en
building-supplies-online.co.uk,326870,326870,1.4,0.13,3.3,Shopping,en
ceratac.com,326874,326874,1.4,0.13,3.4,Shopping,en
momblogsociety.com,326897,326897,1.6,0.09,2,Shopping,en
classicvwbugs.com,326931,326931,1.2,0.19,6,Shopping,en
mynamepixs.com,326935,326935,1.2,0.17,5,Shopping,en
aquaforestaquarium.com,326941,326941,1.2,0.18,5.3,Shopping,en
shipgreyhound.com,326953,326953,1.5,0.1,2.3,Shopping,en
silestoneusa.com,326955,326955,1.4,0.12,3.3,Shopping,en
emoji.co.uk,326968,326968,1.8,0.07,1.5,Shopping,en
hebeos.com,326983,326983,1.2,0.19,5.7,Shopping,en
funstockretro.co.uk,326997,326997,1.9,0.07,1.4,Shopping,en
vinpok.com,327014,327014,1.7,0.08,1.8,Shopping,en
johnhardy.com,327027,327027,1.4,0.11,2.9,Shopping,en
brabbu.com,327051,327051,1.4,0.12,3,Shopping,en
playcenter.gr,327059,327059,1.1,0.23,7.4,Shopping,en
apparelnews.net,327086,327086,1.8,0.07,1.4,Shopping,en
savingsguru.ca,327088,327088,1.6,0.09,1.9,Shopping,en
indiacircus.com,327107,327107,1.2,0.21,6.8,Shopping,en
hirstarts.com,327118,327118,1.3,0.14,4,Shopping,en
eobdtool.co.uk,327140,327140,1.5,0.1,2.3,Shopping,en
oxygenconcentratorstore.com,327176,327176,1.7,0.08,1.7,Shopping,en
bally.com,327184,327184,1.3,0.14,3.8,Shopping,en
muziker.si,327203,327203,1.1,0.28,9.7,Shopping,en
cuponeandote.com,327210,327210,0.96,0.42,16,Shopping,en
densoautoparts.com,327277,327277,1.6,0.09,2,Shopping,en
dimsport.it,327334,327334,1.5,0.1,2.5,Shopping,en
stayonline.com,327335,327335,1.7,0.08,1.8,Shopping,en
beautyjoint.com,327338,327338,1.4,0.13,3.5,Shopping,en
meijerphoto.com,327340,327340,1.1,0.26,8.7,Shopping,en
mylittlesalesman.com,327343,327343,1.7,0.08,1.8,Shopping,en
grindabuck.com,327363,327363,1.3,0.14,3.8,Shopping,en
suarezinternational.com,327368,327368,1.4,0.11,2.8,Shopping,en
ziploc.com,327414,327414,1.6,0.09,2.1,Shopping,en
caroma.com.au,327419,327419,1.2,0.17,4.9,Shopping,en
modmymods.com,327436,327436,1.2,0.2,6.1,Shopping,en
coolcomponents.co.uk,327442,327442,1.9,0.07,1.3,Shopping,en
purkratom.com,327475,327475,1.4,0.13,3.5,Shopping,en
toolsofthetrade.net,327483,327483,1.8,0.07,1.4,Shopping,en
hdguru.com,327507,327507,2,0.06,1.2,Shopping,en
3d-kstudio.com,327510,327510,1.6,0.09,2.2,Shopping,en
glassesetc.com,327528,327528,1.5,0.11,3,Shopping,en
dali-lomo.blogspot.com,327539,327539,1.6,0.09,2,Shopping,en
cmcpro.com,327547,327547,1.3,0.14,4.1,Shopping,en
cardservicesdirect.com.au,327558,327558,1.4,0.13,3.5,Shopping,en
emedals.com,327568,327568,1.4,0.12,3.2,Shopping,en
dailygamedeals.com,327572,327572,2.1,0.06,1.1,Shopping,en
justvitamins.co.uk,327580,327580,1.3,0.14,3.8,Shopping,en
posterjack.ca,327600,327600,1.4,0.12,3,Shopping,en
bba-reman.com,327628,327628,1.7,0.08,1.6,Shopping,en
everestbands.com,327645,327645,1.4,0.12,3.2,Shopping,en
crystalnails.com,327655,327655,1.93,0.25,4.689,Shopping,en
catdoll.shop,327663,327663,1.6,0.09,2,Shopping,en
rifleshootermag.com,327676,327676,2,0.06,1.1,Shopping,en
boilerjuice.com,327695,327695,1.5,0.1,2.5,Shopping,en
swapadvd.com,327724,327724,1.3,0.14,4,Shopping,en
invisiblemask.com,327726,327726,0.9,0.52,21,Shopping,en
peterstevens.com.au,327762,327762,1.3,0.14,3.7,Shopping,en
yuasa.co.uk,327771,327771,1.8,0.07,1.5,Shopping,en
cropkingseeds.com,327778,327778,1.4,0.13,3.4,Shopping,en
tamico.de,327784,327784,1.1,0.27,9.2,Shopping,en
buildabear.co.uk,327804,327804,1.3,0.14,4,Shopping,en
belecobeauty.com,327805,327805,1.4,0.12,3.1,Shopping,en
interflora.com.au,327812,327812,1.3,0.13,3.6,Shopping,en
centralcomputer.com,327836,327836,1.2,0.17,5,Shopping,en
hentaidepth.com,327842,327842,2,0.07,1,Shopping,en
hifiman.com,327843,327843,1.4,0.12,3.2,Shopping,en
sherpani.com,327858,327858,1.1,0.24,8,Shopping,en
fagerhult.com,327869,327869,1,0.14,4,Shopping,en
galleryfurniture.com,327875,327875,1.4,0.12,3.1,Shopping,en
noc.com,327895,327895,1.5,0.11,2.8,Shopping,en
blackfire.eu,327933,327933,1.1,0.25,8.3,Shopping,en
mylocker.net,327941,327941,1.6,0.09,1.9,Shopping,en
thinkedu.com,327946,327946,1.3,0.15,4.3,Shopping,en
shoporangetheory.com,327965,327965,1.5,0.1,2.5,Shopping,en
branders.com,327970,327970,1.6,0.08,1.9,Shopping,en
americanbuttonmachines.com,327971,327971,1.4,0.12,3.1,Shopping,en
ifandco.com,327994,327994,1.3,0.15,4.4,Shopping,en
kenwood-electronics.co.uk,328020,328020,1.6,0.09,2.2,Shopping,en
wandpdesign.com,328024,328024,1.4,0.11,2.8,Shopping,en
irishsetterboots.com,328033,328033,1.5,0.1,2.3,Shopping,en
believeintherun.com,328049,328049,1.8,0.07,1.5,Shopping,en
bristolcameras.co.uk,328063,328063,1.3,0.16,4.5,Shopping,en
bpophotoflow.com,328076,328076,1.1,0.22,7.1,Shopping,en
robertkeeley.com,328088,328088,1.4,0.11,2.8,Shopping,en
featurecompare.com,328144,328144,1.8,0.07,1.5,Shopping,en
poopsenders.com,328155,328155,1.9,0.07,1.3,Shopping,en
vajor.com,328166,328166,1.3,0.14,3.9,Shopping,en
exotic-pets.co.uk,328191,328191,1.1,0.23,7.4,Shopping,en
ariens.com,328204,328204,1.5,0.1,2.6,Shopping,en
sarar.com,328218,328218,1.3,0.16,4.6,Shopping,en
grayandsons.com,328221,328221,1.8,0.07,1.5,Shopping,en
theviralgadgets.com,328262,328262,1.3,0.14,3.8,Shopping,en
designer-vintage.com,328284,328284,1.6,0.09,1.9,Shopping,en
mapfa.com,328293,328293,0.95,0.42,16,Shopping,en
rogansshoes.com,328309,328309,1.5,0.1,2.6,Shopping,en
rs-class.org,328321,328321,1.4,0.11,2.9,Shopping,en
championkw.com,328330,328330,1,0.31,11,Shopping,en
myrcmart.com,328334,328334,1.4,0.11,2.9,Shopping,en
lamusic.com,328338,328338,1.3,0.14,4,Shopping,en
alanjay.com,328339,328339,0.99,0.36,13,Shopping,en
winefetch.com,328375,328375,1.2,0.21,6.6,Shopping,en
kinestore.cl,328381,328381,1,0.32,12,Shopping,en
kinnek.com,328389,328389,1.7,0.08,1.8,Shopping,en
gundata.org,328397,328397,1.7,0.08,1.6,Shopping,en
oilfilter-crossreference.com,328401,328401,1.6,0.09,2,Shopping,en
businessforsale.com.au,328413,328413,1.4,0.12,3.1,Shopping,en
wpstandard.com,328442,328442,1.4,0.12,3,Shopping,en
animalgear.co.za,328458,328458,1.4,0.12,3.2,Shopping,en
scottsofstow.co.uk,328461,328461,1.4,0.11,2.9,Shopping,en
deliverycode.com,328480,328480,1.9,0.07,1.3,Shopping,en
jimmybeanswool.com,328483,328483,1.4,0.11,2.9,Shopping,en
haldirams.com,328497,328497,1.3,0.14,4.1,Shopping,en
wackomaria-paradisetokyo.jp,328502,328502,1,0.14,4,Shopping,en
metaltech4x4.com,328518,328518,1.3,0.15,4.3,Shopping,en
avrev.com,328525,328525,2,0.06,1,Shopping,en
guitargearfinder.com,328534,328534,1.8,0.07,1.4,Shopping,en
iuiga.com,328554,328554,1.2,0.21,6.5,Shopping,en
lacrossetechnology.com,328563,328563,1.4,0.12,3.3,Shopping,en
nationwidebarcode.com,328593,328593,1.7,0.08,1.7,Shopping,en
prodotgroup.com,328603,328603,1.4,0.12,3.1,Shopping,en
getpaidto.com,328613,328613,1.5,0.1,2.5,Shopping,en
craftshack.com,328625,328625,1.3,0.14,3.8,Shopping,en
becharge.be,328641,328641,1.3,0.14,4,Shopping,en
buydirectonline.com.au,328675,328675,1.5,0.1,2.3,Shopping,en
fuelmeals.com,328698,328698,1.1,0.21,6.9,Shopping,en
luckysupermarkets.com,328724,328724,1.6,0.09,2.2,Shopping,en
voodootactical.net,328736,328736,1.5,0.1,2.6,Shopping,en
thekitchenprofessor.com,328738,328738,2.1,0.06,1,Shopping,en
seadooforum.com,328742,328742,1.6,0.09,2,Shopping,en
levelframes.com,328752,328752,1.4,0.12,3.2,Shopping,en
modernvice.com,328771,328771,2.2,0.2,3.324,Shopping,en
salvagemarket.co.uk,328803,328803,1.1,0.24,8.2,Shopping,en
chipmanuals.com,328810,328810,1.7,0.08,1.9,Shopping,en
9dir.com,328821,328821,1.7,0.08,1.7,Shopping,en
htgsupply.com,328823,328823,1.4,0.11,2.9,Shopping,en
gescan.com,328838,328838,1.3,0.15,4.2,Shopping,en
antiquelampsupply.com,328855,328855,1.2,0.2,6.4,Shopping,en
edgestar.com,328856,328856,1.6,0.09,2,Shopping,en
oneessentialcommunity.com,328887,328887,1.9,0.07,1.3,Shopping,en
healthrangerstore.com,328890,328890,1.5,0.1,2.4,Shopping,en
silvercollection.it,328930,328930,1.5,0.1,2.3,Shopping,en
spicestyle.com,328947,328947,1.1,0.26,9.1,Shopping,en
liveheroes.com,328967,328967,1.3,0.14,3.8,Shopping,en
sleekshop.com,328969,328969,1.7,0.08,1.6,Shopping,en
akracing.com,329042,329042,1.5,0.1,2.6,Shopping,en
freebirdstores.com,329063,329063,1.4,0.12,3.1,Shopping,en
bikebling.com,329083,329083,1.5,0.11,2.7,Shopping,en
freesat.cc,329092,329092,1.4,0.13,3.5,Shopping,en
britsuperstore.com,329135,329135,1.4,0.11,2.9,Shopping,en
cngcoins.com,329153,329153,1.5,0.1,2.5,Shopping,en
alisonlou.com,329162,329162,1,0.13,4,Shopping,en
armorsuit.com,329181,329181,1.4,0.11,2.9,Shopping,en
tirevault.net,329211,329211,1.3,0.14,3.8,Shopping,en
themightymug.com,329221,329221,1.5,0.1,2.3,Shopping,en
evolutionorganics.co.uk,329229,329229,0.98,0.37,14,Shopping,en
livingdirect.com,329237,329237,1.7,0.08,1.7,Shopping,en
irancn.com,329239,329239,1.6,0.09,2,Shopping,en
add-ins.com,329258,329258,1.7,0.08,1.6,Shopping,en
mockup.love,329263,329263,1.6,0.09,2,Shopping,en
wireless1.com.au,329303,329303,1.5,0.1,2.4,Shopping,en
nablacosmetics.com,329339,329339,1.2,0.17,5.3,Shopping,en
freekeys.top,329384,329384,1.5,0.11,2.7,Shopping,en
medisave.net,329398,329398,1.5,0.11,2.6,Shopping,en
rockandrolltshirts.com,329406,329406,1.3,0.13,3.6,Shopping,en
masterpiecearms.com,329409,329409,1.3,0.16,4.6,Shopping,en
hairmax.com,329425,329425,1.6,0.09,2,Shopping,en
wowfreestuff.co.uk,329431,329431,1.8,0.07,1.6,Shopping,en
hararu.com,329433,329433,1,0.2,6,Shopping,en
panamoz.com,329435,329435,1.5,0.1,2.6,Shopping,en
rosieapp.com,329440,329440,1.3,0.15,4.4,Shopping,en
peakmarketprice.com,329448,329448,1.8,0.07,1.4,Shopping,en
bradleysmoker.com,329449,329449,1.7,0.08,1.7,Shopping,en
pupsikstudio.com,329457,329457,1.3,0.15,4.3,Shopping,en
sudeepaudio.com,329465,329465,1.7,0.08,1.8,Shopping,en
americanracing.com,329507,329507,1.2,0.16,4.8,Shopping,en
vanmeuwen.com,329527,329527,1.2,0.17,5,Shopping,en
byhandlondon.com,329563,329563,1.6,0.09,2.1,Shopping,en
hiphopbling.com,329594,329594,1.2,0.2,6.2,Shopping,en
canterbury.com,329595,329595,1.4,0.12,3,Shopping,en
roadietuner.com,329604,329604,1.4,0.12,3.1,Shopping,en
pluginguru.com,329609,329609,1.2,0.17,4.9,Shopping,en
offgridweb.com,329618,329618,1.9,0.07,1.2,Shopping,en
paulayoung.com,329635,329635,1.3,0.14,4.1,Shopping,en
potterybarn.ca,329636,329636,1.5,0.1,2.4,Shopping,en
jbcookiecutters.com,329670,329670,1.3,0.16,4.6,Shopping,en
bizomart.com,329689,329689,1.9,0.07,1.3,Shopping,en
costcutter.club,329701,329701,2,0.06,1.1,Shopping,en
greathealthworks.com,329717,329717,1,0.3,10,Shopping,en
macpac.co.nz,329734,329734,1.4,0.12,3.3,Shopping,en
minkagroup.net,329739,329739,1.3,0.15,4.3,Shopping,en
jerrycards.com,329740,329740,2.29,0.13,2.08,Shopping,en
designrulz.com,329747,329747,2,0.06,1.1,Shopping,en
streamfree.tv,329753,329753,1.7,0.08,1.6,Shopping,en
gant.co.uk,329754,329754,1.4,0.11,2.8,Shopping,en
motor-doctor.co.uk,329767,329767,1.6,0.09,2.2,Shopping,en
shadow.com,329774,329774,2,0.06,1.1,Shopping,en
gadgetorg.com,329873,329873,1.3,0.13,3.5,Shopping,en
nathansports.com,329880,329880,1.4,0.12,3.1,Shopping,en
fabricville.com,329881,329881,1.2,0.16,4.9,Shopping,en
couponese.com,329883,329883,2,0.06,1.1,Shopping,en
spreadr.co,329911,329911,1.5,0.1,2.3,Shopping,en
rocky-road.com,329914,329914,1.3,0.14,4,Shopping,en
storytellersvault.com,329949,329949,1.1,0.24,8.1,Shopping,en
yourcellparts.com,329975,329975,1.3,0.15,4.4,Shopping,en
maydesigns.com,329998,329998,1.3,0.14,4,Shopping,en
topsonline.com,329999,329999,1.4,0.12,3.1,Shopping,en
contentmultiplierformula.com,330009,330009,1.6,0.08,1.9,Shopping,en
henryscameraphoto.com,330022,330022,1.3,0.15,4.2,Shopping,en
e-modusvivendi.com,330039,330039,1.4,0.13,3.5,Shopping,en
benbridge.com,330085,330085,1.5,0.1,2.6,Shopping,en
padandquill.com,330087,330087,1.8,0.07,1.4,Shopping,en
playmobil.us,330092,330092,1.5,0.1,2.6,Shopping,en
watch-band-center.com,330121,330121,1.3,0.13,3.5,Shopping,en
rackwarehouse.com,330134,330134,1.4,0.11,2.8,Shopping,en
ortofon.com,330146,330146,1.6,0.09,2.2,Shopping,en
polytechnichub.com,330151,330151,1.9,0.06,1.2,Shopping,en
megaspin.net,330152,330152,1.7,0.07,1.6,Shopping,en
fragrancebuy.ca,330165,330165,1.1,0.22,7.1,Shopping,en
jskis.com,330192,330192,1.3,0.15,4.5,Shopping,en
nationaltiles.com.au,330201,330201,1.2,0.19,5.8,Shopping,en
asciitohex.com,330211,330211,2.1,0.06,1,Shopping,en
phoeniixxdemo.com,330222,330222,1.5,0.1,2.3,Shopping,en
grocerygateway.com,330257,330257,1.2,0.17,5.2,Shopping,en
mathequalslove.blogspot.com,330265,330265,1.6,0.09,2.1,Shopping,en
reuk.co.uk,330266,330266,1.8,0.07,1.4,Shopping,en
eurospares.co.uk,330279,330279,1.2,0.16,4.8,Shopping,en
mdnsonline.com,330294,330294,1,0.22,7,Shopping,en
ozgunsales.com,330295,330295,1.3,0.14,3.9,Shopping,en
bidsquare.com,330315,330315,1.3,0.15,4.2,Shopping,en
berlinbottle.de,330333,330333,1.4,0.11,2.8,Shopping,en
braun-clocks.com,330389,330389,1.2,0.17,5.1,Shopping,en
oneida.com,330399,330399,1.4,0.12,3.3,Shopping,en
justsaiyan.co,330405,330405,1.5,0.1,2.3,Shopping,en
frankgreen.com,330407,330407,1.3,0.14,4.1,Shopping,en
pokeorder.com,330430,330430,1.2,0.17,5.2,Shopping,en
nooz-optics.com,330433,330433,1.4,0.11,2.7,Shopping,en
cortesechryslerjeepdodgeram.com,330450,330450,1.6,0.09,2.1,Shopping,en
hayabusafight.com,330482,330482,1.4,0.11,2.8,Shopping,en
itsworthmore.com,330514,330514,1.4,0.12,3,Shopping,en
wellnesswarehouse.com,330516,330516,1.5,0.1,2.4,Shopping,en
ripcurl.com.au,330521,330521,1.4,0.13,3.4,Shopping,en
maksicorp.com,330528,330528,1.9,0.06,1.2,Shopping,en
lionel.com,330535,330535,1.5,0.1,2.6,Shopping,en
sofmag.com,330546,330546,1.9,0.06,1.2,Shopping,en
mouser.co.il,330551,330551,1.3,0.15,4.2,Shopping,en
modelflight.com.au,330601,330601,1.6,0.09,2.1,Shopping,en
toysrus.co.za,330604,330604,1.5,0.1,2.5,Shopping,en
criticalpast.com,330606,330606,1.5,0.1,2.4,Shopping,en
photographyreview.com,330623,330623,1.9,0.06,1.2,Shopping,en
alimaniac.com,330631,330631,2,0.06,1.1,Shopping,en
rajaf.com,330637,330637,1.3,0.14,3.9,Shopping,en
pet-supermarket.co.uk,330698,330698,1.4,0.13,3.4,Shopping,en
volcanovaporizer.com,330777,330777,1.5,0.1,2.6,Shopping,en
photojaanic.com,330779,330779,1.4,0.12,3.3,Shopping,en
citysuper.com.hk,330789,330789,1.5,0.1,2.3,Shopping,en
bandai.com,330840,330840,1.6,0.09,2.1,Shopping,en
northstarfigures.com,330867,330867,1.1,0.26,9.1,Shopping,en
prospeedracing.com.au,330870,330870,1.6,0.09,2.1,Shopping,en
weareknitters.com,330952,330952,1.2,0.16,4.9,Shopping,en
rawganique.com,330954,330954,1.2,0.17,5.3,Shopping,en
shauryainternational.com,330955,330955,1.1,0.22,7.2,Shopping,en
altex.com,330974,330974,1.5,0.11,2.7,Shopping,en
affordableblinds.com,330992,330992,1.7,0.08,1.8,Shopping,en
evergreen-skischool.com,330998,330998,1,0.19,6,Shopping,en
originalbotanica.com,330999,330999,1.7,0.08,1.8,Shopping,en
masibikes.com,331008,331008,1.2,0.16,4.9,Shopping,en
baggallini.com,331026,331026,1.4,0.11,2.8,Shopping,en
miraclenoodle.com,331045,331045,1.6,0.09,2.1,Shopping,en
