url,global_rank,country_rank,reach_per_million,page_views_per_million,page_views_per_user,category
alsat.az,158414,158414,4,0.22,2,Shopping
atticabeauty.gr,158418,158418,3,0.49,6.1,Shopping
yallo.ch,158422,158422,3.8,0.25,2.4,Shopping
marymond.kr,158431,158431,2.5,0.82,12,Shopping
careofcarl.no,158438,158438,3.3,0.37,4.2,Shopping
youla.io,158441,158441,3.7,0.28,2.8,Shopping
tiffen.com,158444,158444,3.9,0.25,2.3,Shopping
blackboxmycar.com,158485,158485,3.9,0.24,2.3,Shopping
johnvarvatos.com,158492,158492,3.5,0.31,3.2,Shopping
entuziast-spares.ru,158511,158511,3.6,0.29,3,Shopping
vinabook.com,158513,158513,3.8,0.25,2.4,Shopping
pevgrow.com,158514,158514,3.7,0.26,2.6,Shopping
ramyar69.rozblog.com,158515,158515,5,0.16,1.1,Shopping
amourvert.com,158517,158517,3.7,0.28,2.8,Shopping
koodakoo.com,158524,158524,3.2,0.38,4.3,Shopping
chauvetdj.com,158541,158541,3.7,0.27,2.7,Shopping
bullring.co.uk,158548,158548,4.2,0.21,1.8,Shopping
alalimsatalim.com,158550,158550,3.7,0.28,2.8,Shopping
destockage-games.com,158554,158554,2.8,0.58,7.6,Shopping
transbang.com,158561,158561,3.2,0.37,4.2,Shopping
eargo.com,158571,158571,4.7,0.17,1.3,Shopping
precisionmanuals.com,158573,158573,3.3,0.37,4.2,Shopping
mam4.ru,158579,158579,3,0.48,5.9,Shopping
designerliving.com,158585,158585,2.7,0.67,9.1,Shopping
bowandtie.ru,158591,158591,4.6,0.18,1.4,Shopping
thun.com,158620,158620,3.1,0.41,4.8,Shopping
lego.tmall.com,158621,158621,4.2,0.2,1.7,Shopping
kvartblog.ru,158636,158636,4.6,0.18,1.4,Shopping
redlinesteel.com,158644,158644,3.5,0.32,3.4,Shopping
b-a.eu,158646,158646,3.7,0.26,2.6,Shopping
drjoedispenza-com.myshopify.com,158649,158649,3.5,0.31,3.2,Shopping
selectfashion.co.uk,158684,158684,3,0.49,6,Shopping
gifts.tm,158699,158699,3.3,0.36,4,Shopping
securelifespice.com,158704,158704,2.9,0.5,6.3,Shopping
vbeltsupply.com,158710,158710,5.29,0.56,3.911,Shopping
heartofgld.com,158718,158718,4.3,0.2,1.7,Shopping
plantei.com.br,158719,158719,4.1,0.21,1.9,Shopping
myprotein.ro,158730,158730,2.9,0.51,6.3,Shopping
esources.co.uk,158740,158740,3.3,0.36,4,Shopping
reviewopedia.com,158756,158756,5.1,0.15,1.1,Shopping
blundstone.com,158758,158758,3.1,0.41,4.8,Shopping
adj.com,158770,158770,3.6,0.29,3,Shopping
sct-catalogue.de,158786,158786,4.8,0.16,1.3,Shopping
shopwss.com,158791,158791,3.4,0.32,3.5,Shopping
herringshoes.co.uk,158814,158814,3.3,0.34,3.8,Shopping
denondj.com,158827,158827,3.7,0.27,2.7,Shopping
paintscratch.com,158828,158828,3.7,0.27,2.7,Shopping
juliahair.com,158846,158846,3.4,0.32,3.5,Shopping
xietui.com,158852,158852,3.5,0.3,3.1,Shopping
muacash.com,158860,158860,2.2,1.61,27,Shopping
metro.fr,158871,158871,3.8,0.26,2.5,Shopping
indiemerch.com,158906,158906,3.4,0.33,3.6,Shopping
vite-envogue.de,158916,158916,3.2,0.37,4.2,Shopping
lifewarehouse.net,158927,158927,3.4,0.33,3.6,Shopping
vollebak.com,158929,158929,3.6,0.28,2.9,Shopping
guiafacil.com,158935,158935,4.4,0.19,1.6,Shopping
kytary.pl,158937,158937,3.3,0.35,3.8,Shopping
hvacdirect.com,158948,158948,3.4,0.32,3.5,Shopping
torex.ru,158979,158979,3.41,0.32,3.48,Shopping
the-wedding.ru,158984,158984,4.4,0.19,1.5,Shopping
service-market.com.ua,158985,158985,3.8,0.25,2.5,Shopping
casadaarte.com.br,158989,158989,3.5,0.31,3.2,Shopping
power-systems.com,159015,159015,2.7,0.63,8.4,Shopping
decathlon.co.th,159029,159029,2.9,0.5,6.2,Shopping
stackry.com,159033,159033,3.3,0.36,4,Shopping
kotulas.com,159063,159063,4.1,0.21,1.9,Shopping
jobchjob.in,159066,159066,3.8,0.26,2.5,Shopping
brianenos.com,159070,159070,4,0.23,2.1,Shopping
nierle.com,159071,159071,2.9,0.54,6.9,Shopping
mypilotstore.com,159092,159092,3.8,0.26,2.5,Shopping
endoca.com,159099,159099,3.6,0.27,2.8,Shopping
geonaute.com,159106,159106,4.3,0.19,1.6,Shopping
gourmondo.de,159108,159108,3.8,0.25,2.5,Shopping
customerhelplinenumber.com,159118,159118,5,0.15,1.1,Shopping
wegotsoccer.com,159134,159134,3.5,0.3,3.2,Shopping
happywitch.ru,159144,159144,3.3,0.35,3.9,Shopping
hendyla.com,159147,159147,3.4,0.32,3.5,Shopping
whaaky.com,159148,159148,3.9,0.24,2.2,Shopping
edb.cz,159151,159151,4.5,0.18,1.5,Shopping
findacrew.net,159160,159160,3,0.45,5.5,Shopping
caloo.co.uk,159161,159161,5,0.15,1.1,Shopping
barrels.co.kr,159179,159179,3.1,0.42,5,Shopping
vacanza.com.tw,159190,159190,3.5,0.29,3,Shopping
mohd.it,159201,159201,3.4,0.33,3.5,Shopping
rower.com.pl,159207,159207,3.5,0.3,3.1,Shopping
ofertasdesupermercados.com.br,159215,159215,3.3,0.35,3.9,Shopping
vanillaprepaid.com,159216,159216,3.6,0.28,2.8,Shopping
oshmans-online.jp,159218,159218,3.2,0.39,4.5,Shopping
mygiftcardsplus.com,159226,159226,3.9,0.24,2.3,Shopping
hyundaipartsdeal.com,159237,159237,3.4,0.33,3.6,Shopping
nashvillewraps.com,159239,159239,2.7,0.62,8.3,Shopping
limelight.pk,159242,159242,3,0.45,5.5,Shopping
kede.com,159250,159250,3.2,0.38,4.4,Shopping
fishki.ua,159263,159263,3.7,0.26,2.6,Shopping
ukadslist.com,159268,159268,3.3,0.35,3.9,Shopping
look.co.uk,159281,159281,4.8,0.16,1.3,Shopping
michaelkors.fr,159290,159290,3.6,0.29,3,Shopping
fassa.com,159307,159307,3.7,0.27,2.6,Shopping
mcgeeandco.com,159323,159323,3.3,0.35,3.8,Shopping
chare.ir,159325,159325,3.3,0.34,3.7,Shopping
titano-store.com,159328,159328,2.7,0.67,9.2,Shopping
dyson.com.au,159344,159344,3.5,0.3,3.2,Shopping
profitdrive.biz,159366,159366,4.3,0.19,1.6,Shopping
oldtimecandy.com,159371,159371,3.1,0.42,5,Shopping
xporn.vip,159387,159387,3.5,0.31,3.3,Shopping
wifi.kz,159397,159397,3.6,0.28,2.9,Shopping
zipp.com,159405,159405,3.6,0.28,2.9,Shopping
travelbags.nl,159413,159413,3.2,0.38,4.3,Shopping
18gifts.com,159415,159415,2.6,0.76,11,Shopping
mycharm.ru,159431,159431,4.5,0.18,1.5,Shopping
motionnations.com,159434,159434,4.2,0.2,1.8,Shopping
4pubg.com,159438,159438,4.6,0.17,1.4,Shopping
dieselpowerproducts.com,159444,159444,3.5,0.29,3,Shopping
diyers.co.jp,159458,159458,4.9,0.16,1.2,Shopping
sportxx.ch,159470,159470,4.3,0.19,1.6,Shopping
bananarepublic.ca,159498,159498,4.8,0.16,1.2,Shopping
jkarmy.com,159499,159499,2.5,0.86,13,Shopping
hyperauto.ru,159503,159503,3.1,0.42,5,Shopping
webarcondicionado.com.br,159512,159512,3.8,0.25,2.4,Shopping
petlink.net,159519,159519,2.9,0.53,6.8,Shopping
arusuto-hikousiki.com,159550,159550,2.7,0.61,8.1,Shopping
common-unique.com,159556,159556,3.1,0.4,4.7,Shopping
solidrop.net,159559,159559,4.8,0.16,1.2,Shopping
strunz.com,159562,159562,3.5,0.3,3.2,Shopping
norrona.com,159569,159569,3,0.46,5.6,Shopping
casaydiseno.com,159571,159571,4.8,0.16,1.2,Shopping
animal-world.com,159602,159602,3.9,0.24,2.3,Shopping
desapega.net,159606,159606,3.8,0.25,2.5,Shopping
bayshop.com,159609,159609,4.3,0.19,1.6,Shopping
adrenaline-hunter.com,159613,159613,4.1,0.21,1.8,Shopping
promokod.guru,159623,159623,5,0.15,1.1,Shopping
brandalley.it,159632,159632,3.1,0.41,4.8,Shopping
everpress.com,159634,159634,4.2,0.2,1.8,Shopping
cashpassport.com,159637,159637,4.2,0.21,1.8,Shopping
avalonmagicplants.com,159644,159644,3.4,0.33,3.6,Shopping
compass24.de,159647,159647,2.9,0.52,6.6,Shopping
xwatch.vn,159675,159675,3.2,0.37,4.2,Shopping
cjdropshipping.com,159685,159685,3.3,0.34,3.8,Shopping
myloview.de,159695,159695,3.2,0.37,4.2,Shopping
cash-piscines.com,159697,159697,4.1,0.21,1.9,Shopping
garda.ir,159714,159714,4.4,0.19,1.6,Shopping
circlek.se,159715,159715,3.9,0.23,2.1,Shopping
inteletravel.com,159716,159716,3.1,0.42,5,Shopping
matadorup.com,159720,159720,3.5,0.29,3,Shopping
albali.az,159730,159730,4,0.22,2,Shopping
redenergy.com.au,159734,159734,3.5,0.3,3.1,Shopping
energie-experten.org,159737,159737,4.5,0.18,1.5,Shopping
atramart.com,159744,159744,4,0.22,2,Shopping
sazeafzar.com,159748,159748,3,0.47,5.8,Shopping
madeindesign.com,159756,159756,3.3,0.36,4,Shopping
verdecora.es,159765,159765,3.5,0.31,3.3,Shopping
ucando.pl,159772,159772,3.6,0.28,2.9,Shopping
jamberry.com,159778,159778,2.9,0.5,6.4,Shopping
buyfun.shop,159792,159792,3.9,0.23,2.1,Shopping
drone-world.com,159793,159793,3.9,0.23,2.1,Shopping
vans.pl,159801,159801,3.1,0.4,4.7,Shopping
americangg.net,159804,159804,4.7,0.17,1.3,Shopping
bestsecret.at,159820,159820,3.1,0.4,4.7,Shopping
specsonline.com,159831,159831,3.5,0.29,3,Shopping
nutrafol.com,159838,159838,3.8,0.24,2.3,Shopping
auto5.be,159853,159853,3.2,0.37,4.2,Shopping
evertek.com,159857,159857,3.4,0.32,3.5,Shopping
digitalprinting.co.uk,159871,159871,3.4,0.32,3.4,Shopping
victoriabeckham.com,159880,159880,2.8,0.54,7,Shopping
dancewearsolutions.com,159886,159886,3.4,0.32,3.4,Shopping
aw019.myshopify.com,159890,159890,3.1,0.41,4.9,Shopping
decathlon.cn,159894,159894,2.9,0.5,6.3,Shopping
printedsolid.com,159913,159913,4,0.22,2.1,Shopping
amastercar.ru,159923,159923,4.5,0.17,1.4,Shopping
avxperten.dk,159924,159924,3.6,0.28,2.9,Shopping
bikeboard.at,159925,159925,4,0.22,2.1,Shopping
modinto.com,159931,159931,5.2,0.14,1,Shopping
shadmart.com,159944,159944,2.7,0.65,9,Shopping
svb.de,159950,159950,3.2,0.38,4.3,Shopping
elfa.se,159957,159957,3.2,0.38,4.4,Shopping
g35driver.com,159958,159958,3.9,0.23,2.1,Shopping
edisac.com,159960,159960,3.1,0.4,4.8,Shopping
voloskova.ru,159962,159962,4.9,0.16,1.2,Shopping
backcountrygear.com,159963,159963,3.8,0.25,2.4,Shopping
self.com.cn,159973,159973,5.2,0.14,1,Shopping
motosikletaksesuarlari.com,159998,159998,3.4,0.32,3.4,Shopping
storemarais.com,160005,160005,3.6,0.27,2.8,Shopping
1stopbedrooms.com,160013,160013,3.5,0.3,3.2,Shopping
baligam.co.il,160029,160029,3.5,0.3,3.1,Shopping
besmart.kz,160034,160034,3.52,0.29,3,Shopping
niceprice62.ru,160056,160056,3.17,0.38,4.39,Shopping
manoketab.com,160061,160061,2.8,0.55,7.1,Shopping
suttons.co.uk,160067,160067,3.2,0.36,4,Shopping
samuel-windsor.co.uk,160070,160070,2.9,0.51,6.5,Shopping
epson.com.co,160076,160076,3.8,0.25,2.4,Shopping
finnautoparts.ru,160094,160094,4,0.22,2,Shopping
pnj.com.vn,160096,160096,3.1,0.42,5.1,Shopping
humblehousehold.com,160098,160098,3.7,0.26,2.6,Shopping
andre.fr,160106,160106,3.9,0.24,2.3,Shopping
tilebar.com,160119,160119,3.5,0.3,3.2,Shopping
solereview.com,160121,160121,4.2,0.2,1.8,Shopping
vegis.ro,160124,160124,3.7,0.26,2.5,Shopping
dropshipzone.com.au,160140,160140,2.2,1.44,24,Shopping
hornimuumz.com,160151,160151,5.1,0.15,1.1,Shopping
yakan-hiko.com,160159,160159,3.3,0.35,3.9,Shopping
cora.ro,160164,160164,3.4,0.31,3.3,Shopping
sizecharter.com,160172,160172,4.9,0.15,1.1,Shopping
ackermann.ch,160174,160174,3.1,0.41,4.9,Shopping
webantics.com,160181,160181,4.8,0.16,1.2,Shopping
onlinefabricstore.net,160188,160188,3.7,0.26,2.6,Shopping
disnat.com,160193,160193,4.6,0.17,1.4,Shopping
dvizhcom.ru,160197,160197,3.4,0.32,3.5,Shopping
mymall.bg,160207,160207,3,0.45,5.6,Shopping
shell.com.tr,160214,160214,4.4,0.18,1.5,Shopping
casanissei.com,160215,160215,3,0.43,5.3,Shopping
darukhune.com,160216,160216,4,0.22,2,Shopping
joby.com,160218,160218,3.8,0.24,2.3,Shopping
mi818.com,160226,160226,3.7,0.26,2.6,Shopping
bancontinental.com.py,160232,160232,3.3,0.35,3.9,Shopping
electronicexpress.com,160235,160235,3.3,0.34,3.9,Shopping
2sbest.com,160237,160237,4.1,0.2,1.8,Shopping
sinobiological.com,160243,160243,4.3,0.19,1.6,Shopping
ctf.tmall.com,160281,160281,3.7,0.26,2.5,Shopping
deonlinedrogist.nl,160288,160288,3.4,0.32,3.4,Shopping
tamiyausa.com,160304,160304,3.2,0.38,4.4,Shopping
gme.sk,160305,160305,2.7,0.62,8.4,Shopping
philips.co.kr,160308,160308,3.2,0.38,4.5,Shopping
muzyczny.pl,160324,160324,3.9,0.23,2.1,Shopping
hondaxemay.com.vn,160328,160328,3.5,0.29,3,Shopping
kitchenstuffplus.com,160339,160339,3.3,0.33,3.6,Shopping
govliquidation.com,160346,160346,3.5,0.29,3.1,Shopping
rentickle.com,160368,160368,2.7,0.59,7.9,Shopping
saintalfred.com,160385,160385,3.8,0.24,2.3,Shopping
catena.ro,160387,160387,4.1,0.21,1.9,Shopping
plain-me.com,160390,160390,3.3,0.33,3.7,Shopping
marketinven.com,160396,160396,4.4,0.18,1.5,Shopping
elle.co.kr,160400,160400,3.7,0.25,2.5,Shopping
new-rus.tv,160420,160420,3.9,0.23,2.1,Shopping
odla.nu,160424,160424,4,0.21,1.9,Shopping
postal-codes.net,160429,160429,4.6,0.17,1.4,Shopping
habibs.com.br,160433,160433,3.4,0.32,3.5,Shopping
shopalike.cz,160455,160455,4.5,0.18,1.5,Shopping
reliancesmart.in,160457,160457,3,0.43,5.2,Shopping
lollipuff.com,160462,160462,2.3,1.18,19,Shopping
shopsy.ru,160472,160472,4.3,0.19,1.6,Shopping
1976.com.tw,160475,160475,2.9,0.5,6.5,Shopping
bosch-pt.com,160479,160479,3.8,0.24,2.3,Shopping
patta.nl,160488,160488,3.4,0.31,3.4,Shopping
misspap.co.uk,160495,160495,3.2,0.36,4.1,Shopping
eigeradventure.com,160524,160524,2.8,0.54,7,Shopping
camerasize.com,160525,160525,4.2,0.2,1.7,Shopping
applied.com,160559,160559,3.7,0.25,2.4,Shopping
kraftmusic.com,160588,160588,3.8,0.24,2.3,Shopping
budujesz.info,160589,160589,3.9,0.23,2.2,Shopping
soundscrate.com,160601,160601,4.2,0.2,1.8,Shopping
avosdim.com,160604,160604,3.5,0.28,3,Shopping
gebomachinery.com,160610,160610,2.8,0.52,7,Shopping
din-formate.de,160615,160615,4.7,0.16,1.3,Shopping
techivian.com,160634,160634,4.9,0.15,1.2,Shopping
hotsauce.com,160651,160651,3.6,0.27,2.7,Shopping
holidayhypermarket.co.uk,160652,160652,3.1,0.39,4.6,Shopping
futonland.com,160656,160656,5.25,0.55,3.873,Shopping
tsi.com,160660,160660,3.5,0.29,3.1,Shopping
gearx.com,160669,160669,4.1,0.21,1.9,Shopping
kishperfume.com,160671,160671,4,0.22,2,Shopping
rum21.se,160678,160678,3,0.45,5.6,Shopping
iccchina.com,160696,160696,2.8,0.56,7,Shopping
growseeds.me,160701,160701,2.3,1.1,17,Shopping
gearinstitute.com,160708,160708,3.8,0.24,2.3,Shopping
ladywomans.ru,160730,160730,4.9,0.15,1.1,Shopping
lidlonline.es,160735,160735,2.9,0.49,6.2,Shopping
zamnesia.fr,160739,160739,3.3,0.33,3.6,Shopping
playzone.vn,160750,160750,3.5,0.28,2.9,Shopping
ef43.com.cn,160758,160758,4.4,0.18,1.5,Shopping
letsshave.com,160770,160770,3.6,0.28,2.8,Shopping
camforpro.com,160786,160786,3.2,0.37,4.3,Shopping
oboi.ws,160788,160788,3.2,0.36,4.1,Shopping
hongsamut.com,160793,160793,3.6,0.28,2.9,Shopping
simshome.ru,160800,160800,3.1,0.4,4.8,Shopping
scandlines.com,160801,160801,3.4,0.31,3.3,Shopping
bottegaverde.it,160802,160802,4.3,0.19,1.6,Shopping
smartfurniture.com,160817,160817,4.1,0.21,1.9,Shopping
dyson.it,160823,160823,3.2,0.37,4.3,Shopping
supermagnete.de,160824,160824,3.3,0.33,3.6,Shopping
sumaho-mania.com,160826,160826,3.5,0.29,3.1,Shopping
wildflowercases.com,160833,160833,3.3,0.34,3.7,Shopping
scandinavianoutdoor.fi,160841,160841,2.9,0.5,6.5,Shopping
shoppingbin.com,160844,160844,4.4,0.18,1.5,Shopping
catamarcaya.com.ar,160850,160850,3.1,0.38,4.5,Shopping
cifrus.ru,160860,160860,3.4,0.31,3.4,Shopping
komplettbedrift.no,160867,160867,3,0.42,5,Shopping
snowehome.com,160873,160873,3.5,0.3,3.1,Shopping
dermalogica.com,160894,160894,3.4,0.31,3.4,Shopping
wbshop.com,160896,160896,3.6,0.27,2.7,Shopping
beletag.com,160897,160897,3.23,0.35,4.02,Shopping
prestwickhouse.com,160898,160898,4,0.21,2,Shopping
points2shop.com,160899,160899,3.1,0.4,4.7,Shopping
hawaalive.com,160908,160908,3.9,0.22,2.1,Shopping
weddingforward.com,160921,160921,3.1,0.41,4.9,Shopping
fitness-superstore.co.uk,160939,160939,3.4,0.3,3.2,Shopping
samara-papa.ru,160955,160955,2.54,0.76,11,Shopping
jumbo.com.ar,160965,160965,3.6,0.26,2.6,Shopping
daiichi-c.com,160969,160969,3.9,0.22,2,Shopping
herz-bag.jp,160971,160971,3.2,0.36,4.2,Shopping
park.io,160982,160982,3.5,0.29,3.1,Shopping
armandthiery.fr,160989,160989,2.9,0.48,6.1,Shopping
pickyourplum.com,160994,160994,2.7,0.59,7.9,Shopping
afinilexpress.com,161015,161015,3.8,0.24,2.3,Shopping
oriana.com,161024,161024,3.1,0.39,4.6,Shopping
corvettemods.com,161028,161028,3.4,0.3,3.3,Shopping
pneustore.com.br,161033,161033,3.7,0.25,2.4,Shopping
davitamebel.ru,161043,161043,3.08,0.4,4.77,Shopping
comunidadelectronicos.com,161044,161044,4.1,0.21,1.9,Shopping
mobileciti.com.au,161050,161050,3.6,0.28,2.9,Shopping
mouser.fr,161065,161065,3.3,0.34,3.8,Shopping
mona.de,161091,161091,2.8,0.55,7.2,Shopping
clickfrenzy.com.au,161093,161093,3.2,0.35,3.9,Shopping
allcitycycles.com,161096,161096,3.5,0.28,2.9,Shopping
theory.co.jp,161099,161099,3.1,0.4,4.7,Shopping
watchmart.co.in,161102,161102,4.5,0.17,1.4,Shopping
flyingmule.com,161109,161109,3.5,0.29,3,Shopping
dimecitycycles.com,161137,161137,3.4,0.31,3.3,Shopping
gentsco.com,161140,161140,3.1,0.4,4.8,Shopping
words-to-use.com,161142,161142,4.5,0.18,1.4,Shopping
eleganza-shop.com,161169,161169,3.5,0.29,3,Shopping
xiaomiadvices.com,161184,161184,4,0.22,2,Shopping
discountfan.de,161198,161198,4.6,0.17,1.4,Shopping
baustoffshop.de,161201,161201,3.9,0.22,2.1,Shopping
hs-crowd.co.jp,161214,161214,2.9,0.47,5.9,Shopping
travismathew.com,161231,161231,3.2,0.35,4,Shopping
sendcloud.sc,161248,161248,4.3,0.19,1.6,Shopping
bodyguardz.com,161257,161257,2.9,0.46,5.7,Shopping
penny.cz,161270,161270,3.4,0.3,3.2,Shopping
taschenkaufhaus.de,161278,161278,3.5,0.29,3,Shopping
blackcraftcult.com,161283,161283,3,0.45,5.5,Shopping
predatornutrition.com,161294,161294,3.4,0.31,3.4,Shopping
bootsphoto.com,161311,161311,2.9,0.48,6,Shopping
miscota.com,161312,161312,3.8,0.24,2.4,Shopping
gambaranimasi.org,161322,161322,3.1,0.39,4.7,Shopping
nowlet.com,161324,161324,3,0.41,4.9,Shopping
kaporal.com,161325,161325,3.1,0.37,4.3,Shopping
quiltingcompany.com,161326,161326,3.3,0.34,3.8,Shopping
fabreguesbicicletas.es,161328,161328,3.3,0.32,3.5,Shopping
ripcurl.com,161338,161338,3.6,0.27,2.8,Shopping
tokyokawaiilife.jp,161354,161354,2.8,0.52,6.7,Shopping
safety.com,161360,161360,4.8,0.16,1.2,Shopping
elle.rs,161362,161362,4.1,0.21,1.9,Shopping
suzukimotos.com.br,161363,161363,4,0.22,2,Shopping
leseclaireuses.com,161364,161364,4.8,0.16,1.2,Shopping
bi.ua,161379,161379,3.4,0.3,3.2,Shopping
freshtohome.com,161394,161394,3.1,0.41,4.9,Shopping
aeondewine.com,161427,161427,3,0.45,5.6,Shopping
schneidersladen.de,161440,161440,3.2,0.35,4,Shopping
pegadesconto.com.br,161441,161441,3.5,0.29,3,Shopping
pets-kojima.com,161455,161455,3.1,0.38,4.5,Shopping
robotics.org.za,161462,161462,3.2,0.37,4.3,Shopping
salebounty.us,161478,161478,5,0.15,1.1,Shopping
wholesalegmpartsonline.com,161506,161506,3.5,0.28,2.9,Shopping
bonprix.com.tr,161508,161508,3.1,0.4,4.8,Shopping
bazzi.sk,161512,161512,5,0.15,1.1,Shopping
sessiongirls.com,161514,161514,3.2,0.36,4.1,Shopping
shopperschoice.com,161524,161524,2.8,0.5,6.5,Shopping
mobiledefenders.com,161536,161536,3.5,0.29,3.1,Shopping
alienware.tmall.com,161537,161537,4,0.21,1.9,Shopping
sazkala.com,161546,161546,3.1,0.37,4.4,Shopping
diamondcbd.com,161550,161550,3.2,0.37,4.3,Shopping
golf-info-guide.com,161564,161564,4,0.21,1.9,Shopping
soukai.com,161570,161570,3.5,0.28,2.9,Shopping
vaporizerchief.com,161573,161573,3.1,0.39,4.7,Shopping
costcoinsider.com,161597,161597,3.8,0.23,2.3,Shopping
shillaipark.com,161601,161601,2.4,0.96,15,Shopping
notino.ua,161605,161605,3.1,0.41,4.9,Shopping
voipsupply.com,161607,161607,4.2,0.19,1.6,Shopping
perfumersapprentice.com,161611,161611,2.7,0.62,8.6,Shopping
ghostbed.com,161615,161615,3.5,0.28,2.9,Shopping
kparad.com,161619,161619,2.8,0.53,6.9,Shopping
resgain.net,161622,161622,3.6,0.27,2.7,Shopping
tehransanat.com,161626,161626,3.4,0.3,3.3,Shopping
geralforum.com,161643,161643,3.8,0.23,2.2,Shopping
nuleafnaturals.com,161645,161645,3.7,0.25,2.5,Shopping
ehadish.com,161647,161647,3.3,0.32,3.5,Shopping
svetodom.ru,161659,161659,2.8,0.5,6.4,Shopping
420science.com,161661,161661,3.1,0.39,4.6,Shopping
appliancefactoryparts.com,161663,161663,3.8,0.24,2.3,Shopping
valejet.com,161667,161667,4.1,0.21,1.9,Shopping
mundomax.com.br,161670,161670,3.7,0.25,2.5,Shopping
playstation-gear.com,161694,161694,3.3,0.33,3.6,Shopping
reviewfantasy.com,161696,161696,3.9,0.22,2.1,Shopping
chipfind.ru,161697,161697,4.1,0.2,1.8,Shopping
china-ef.com,161702,161702,4.5,0.17,1.4,Shopping
pharmacydiscount.gr,161704,161704,2.9,0.49,6.2,Shopping
easymoebel-shop.de,161725,161725,3.8,0.23,2.3,Shopping
postherefree.com,161732,161732,3,0.44,5.5,Shopping
gudsen.com,161735,161735,3.4,0.3,3.3,Shopping
melonpanda.com,161739,161739,3.2,0.36,4.1,Shopping
wimo.com,161754,161754,3.3,0.32,3.6,Shopping
vapejp.net,161771,161771,3.4,0.31,3.4,Shopping
gsmmax.com,161772,161772,2.6,0.7,9.9,Shopping
publicgoods.com,161775,161775,3.3,0.33,3.6,Shopping
energysistem.com,161777,161777,3.1,0.37,4.3,Shopping
wjw.cn,161786,161786,4.1,0.2,1.8,Shopping
aldi.pt,161787,161787,3.2,0.36,4.2,Shopping
orion.az,161792,161792,3.7,0.25,2.5,Shopping
tomucho.com,161795,161795,4.1,0.2,1.8,Shopping
lightology.com,161802,161802,4.7,0.16,1.2,Shopping
qvc.fr,161811,161811,3.2,0.35,4,Shopping
ichioku.net,161815,161815,3.4,0.31,3.4,Shopping
blitzwolf.com,161831,161831,3.8,0.24,2.4,Shopping
mansourigol.com,161833,161833,3.3,0.34,3.8,Shopping
stake.com.au,161863,161863,3.4,0.31,3.3,Shopping
essen-bei-sodexo.de,161869,161869,3.2,0.36,4.2,Shopping
teknikdelar.se,161886,161886,3.3,0.31,3.5,Shopping
conasi.eu,161895,161895,3.9,0.23,2.2,Shopping
bradfordexchangechecks.com,161897,161897,2.8,0.54,7.1,Shopping
abercrombie.co.uk,161898,161898,3,0.41,5,Shopping
laptopsdirect.ie,161912,161912,3.4,0.31,3.3,Shopping
vertbaudet.es,161922,161922,2.7,0.62,8.6,Shopping
aviationmegastore.com,161940,161940,3,0.42,5.1,Shopping
accsmarket.com,161959,161959,3.7,0.25,2.5,Shopping
bytecno.it,161968,161968,4,0.21,1.9,Shopping
majestic.co.uk,161988,161988,3.4,0.3,3.2,Shopping
wefit.gr,161990,161990,3.9,0.22,2,Shopping
pizzahut.ae,161991,161991,3.9,0.22,2.1,Shopping
companylist.org,161994,161994,3.6,0.27,2.8,Shopping
cuahangtcs.com,162017,162017,3.3,0.33,3.7,Shopping
maxcolchon.com,162020,162020,3.5,0.27,2.8,Shopping
frihet.ru,162030,162030,3.33,0.32,3.5,Shopping
dankgeek.com,162031,162031,3.3,0.32,3.6,Shopping
ebaystores.es,162045,162045,3.1,0.4,4.8,Shopping
vivihandbag.com,162049,162049,2.7,0.56,7.5,Shopping
frisco.pl,162065,162065,4.2,0.19,1.7,Shopping
decathlon.com.hk,162067,162067,2.9,0.46,5.7,Shopping
rakuten.com.br,162079,162079,3.6,0.26,2.7,Shopping
poina.ir,162091,162091,3.3,0.33,3.6,Shopping
importimageracing.com,162098,162098,3.3,0.32,3.5,Shopping
toydemon.com,162122,162122,3.1,0.38,4.6,Shopping
getmyoffers.ca,162126,162126,4.8,0.15,1.2,Shopping
164580.com,162129,162129,3,0.41,5,Shopping
kaleidoscope.co.uk,162142,162142,3,0.43,5.4,Shopping
finditparts.com,162144,162144,4.1,0.2,1.8,Shopping
ajebomarket.com,162155,162155,3.6,0.25,2.5,Shopping
lionshome.it,162167,162167,3.5,0.28,3,Shopping
zddream.com,162177,162177,5.1,0.14,1,Shopping
miscontactoslocales.com,162182,162182,2.8,0.53,7,Shopping
galleon.ph,162193,162193,4.2,0.19,1.7,Shopping
shapermint.com,162195,162195,3.4,0.3,3.2,Shopping
vitusapotek.no,162202,162202,3.6,0.26,2.7,Shopping
mercadodireto.com,162214,162214,3.7,0.25,2.5,Shopping
samsonite.co.uk,162219,162219,3.2,0.36,4.2,Shopping
mr-bricolage.be,162223,162223,3.4,0.31,3.4,Shopping
