url,global_rank,country_rank,reach_per_million,page_views_per_million,page_views_per_user,category,lang_code,dp,deceptive
theory.com,68570,68570,9.8,0.83,3.1,Shopping,en,False,False
shinola.com,68614,68614,9.0,1.03,4.2,Shopping,en,False,False
hockeymonkey.com,68634,68634,8.1,1.39,6.2,Shopping,en,False,False
goldsmiths.co.uk,68673,68673,8.4,1.3,5.5,Shopping,en,False,False
armaniexchange.com,68743,68743,8.7,1.1,4.8,Shopping,en,False,False
rockabilia.com,68780,68780,9.3,0.93,3.7,Shopping,en,True,False
mandmdirect.ie,68834,68834,7.6,1.75,8.5,Shopping,en,True,False
jysk.ca,68883,68883,8.8,1.08,4.5,Shopping,en,False,False
scottsmenswear.com,68884,68884,8.6,1.1,4.9,Shopping,en,False,False
amartfurniture.com.au,68949,68949,8.5,1.21,5.2,Shopping,en,False,False
seraphine.com,68953,68953,7.3,1.9,9.6,Shopping,en,False,False
thepihut.com,68978,68978,11.0,0.64,2.1,Shopping,en,False,False
morebeer.com,69019,69019,9.5,0.87,3.3,Shopping,en,True,False
apress.com,69034,69034,12.0,0.55,1.7,Shopping,en,False,False
epicsports.com,69057,69057,7.9,1.51,7.1,Shopping,en,True,False
directliquidation.com,69091,69091,9.7,0.82,3.1,Shopping,en,False,False
sylvania-automotive.com,69105,69105,14.0,0.43,1.1,Shopping,en,False,False
mobiles.co.uk,69222,69222,9.2,0.95,3.8,Shopping,en,False,False
rebelscum.com,69244,69244,8.9,1.01,4.2,Shopping,en,False,False
aircraftspruce.com,69263,69263,8.7,1.1,4.6,Shopping,en,False,False
shirtpunch.com,69269,69269,11.0,0.62,2.1,Shopping,en,False,False
petsmart.ca,69323,69323,8.8,1.07,4.5,Shopping,en,False,False
upliftdesk.com,69328,69328,9.7,0.82,3.1,Shopping,en,False,False
hasselblad.com,69382,69382,9.9,0.78,2.9,Shopping,en,False,False
ethoswatches.com,69526,69526,8.8,1.04,4.3,Shopping,en,False,False
mydreamstore.in,69572,69572,9.0,0.98,4.0,Shopping,en,True,False
sourcevapes.com,69647,69647,9.4,0.87,3.4,Shopping,en,True,False
warmoth.com,69671,69671,8.1,1.3,5.9,Shopping,en,False,False
architecturaldepot.com,69673,69673,9.2,0.92,3.7,Shopping,en,False,False
tscapparel.com,69805,69805,8.1,1.3,5.9,Shopping,en,False,False
leons.ca,69877,69877,8.9,1.0,4.2,Shopping,en,False,False
focusattack.com,69890,69890,8.9,1.0,4.1,Shopping,en,False,False
gameladen.com,69907,69907,10.0,0.74,2.7,Shopping,en,False,False
bleep.com,69977,69977,10.0,0.67,2.4,Shopping,en,False,False
thenorthface.co.uk,69995,69995,9.3,0.88,3.5,Shopping,en,False,False
partsouq.com,70048,70048,9.7,0.79,3.0,Shopping,en,False,False
nautica.com,70049,70049,8.8,1.0,4.1,Shopping,en,False,False
ironplanet.com,70059,70059,9.5,0.83,3.2,Shopping,en,False,False
gamiss.com,70075,70075,8.9,0.97,4.0,Shopping,en,False,False
charlottetilbury.com,70135,70135,8.5,1.1,4.7,Shopping,en,False,False
fragrancedirect.co.uk,70141,70141,8.1,1.26,5.7,Shopping,en,False,False
pendleton-usa.com,70151,70151,8.9,0.98,4.0,Shopping,en,False,False
chaoscards.co.uk,70187,70187,8.4,1.14,5.0,Shopping,en,False,False
zgallerie.com,70247,70247,8.9,0.95,3.9,Shopping,en,False,False
moschino.com,70268,70268,8.4,1.1,4.9,Shopping,en,False,False
toytokyo.com,70292,70292,9.7,0.78,3.0,Shopping,en,False,False
gruntstyle.com,70294,70294,8.7,1.01,4.3,Shopping,en,False,False
octobersveryown.com,70302,70302,8.6,1.06,4.6,Shopping,en,False,False
ensorings.com,70330,70330,10.0,0.69,2.5,Shopping,en,False,False
tessuti.co.uk,70414,70414,8.9,0.96,4.0,Shopping,en,True,False
beautymnl.com,70432,70432,8.5,1.09,4.7,Shopping,en,False,False
buckle.com,70450,70450,8.2,1.22,5.5,Shopping,en,False,False
homecentre.com,70480,70480,8.7,1.0,4.2,Shopping,en,False,False
eaglemoss.com,70487,70487,9.0,0.91,3.7,Shopping,en,False,False
truefacet.com,70508,70508,9.3,0.84,3.3,Shopping,en,False,False
lancasterarchery.com,70573,70573,8.4,1.09,4.7,Shopping,en,True,False
eaglecreek.com,70621,70621,11.0,0.53,1.7,Shopping,en,False,False
upack.com,70641,70641,11.0,0.57,1.9,Shopping,en,False,False
bellacor.com,70663,70663,8.9,0.94,3.9,Shopping,en,False,False
neweegg.net,70703,70703,14.0,0.4,1.1,Shopping,en,False,False
axminster.co.uk,70759,70759,8.9,0.93,3.8,Shopping,en,False,False
watches.com,70798,70798,9.2,0.84,3.4,Shopping,en,False,False
lifestylesports.com,70815,70815,8.4,1.08,4.7,Shopping,en,True,False
fentybeauty.com,70860,70860,9.4,0.81,3.1,Shopping,en,False,False
shopfelixgray.com,70903,70903,8.9,0.93,3.8,Shopping,en,False,False
planetnatural.com,70916,70916,12.0,0.46,1.4,Shopping,en,False,False
seedsman.com,70919,70919,8.1,1.2,5.5,Shopping,en,False,False
gemrockauctions.com,70924,70924,8.0,1.26,5.8,Shopping,en,False,False
e1syndicate.com,70936,70936,7.9,1.3,6.2,Shopping,en,False,False
rcmoment.com,70993,70993,11.0,0.56,1.8,Shopping,en,True,True
eastessence.com,71021,71021,12.17,2.14,6.442,Shopping,en,False,False
hyperli.com,71039,71039,8.9,0.93,3.9,Shopping,en,True,False
cotopaxi.com,71047,71047,8.8,0.94,3.9,Shopping,en,True,False
bonds.com.au,71065,71065,7.2,1.77,9.1,Shopping,en,False,False
zinus.com,71122,71122,8.9,0.9,3.7,Shopping,en,False,False
albeebaby.com,71176,71176,8.6,0.98,4.2,Shopping,en,True,False
mobilesentrix.com,71200,71200,7.7,1.36,6.5,Shopping,en,True,False
simpletire.com,71234,71234,10.0,0.63,2.2,Shopping,en,False,False
yayvo.com,71244,71244,8.1,1.18,5.4,Shopping,en,False,False
czone.com.pk,71260,71260,8.51,1.02,4.4,Shopping,en,False,False
amiclubwear.com,71380,71380,7.3,1.63,8.2,Shopping,en,False,False
sezane.com,71409,71409,8.0,1.2,5.7,Shopping,en,False,False
maria-black.com,71410,71410,8.3,1.1,4.9,Shopping,en,False,False
alexanderwang.com,71414,71414,8.2,1.1,4.9,Shopping,en,False,False
cupshe.com,71479,71479,8.1,1.17,5.3,Shopping,en,False,False
fanfire.com,71480,71480,10.0,0.62,2.2,Shopping,en,False,False
mishkah.com.au,71532,71532,11.68,2.13,6.694,Shopping,en,False,False
amasty.com,71618,71618,9.6,0.74,2.8,Shopping,en,False,False
moonosa.com,71634,71634,7.9,1.2,5.8,Shopping,en,False,False
gemplers.com,71693,71693,12.0,0.47,1.4,Shopping,en,False,False
knitpicks.com,71748,71748,8.0,1.18,5.4,Shopping,en,False,False
tombihn.com,71852,71852,8.1,1.15,5.2,Shopping,en,False,False
sheplers.com,71891,71891,8.6,0.96,4.1,Shopping,en,False,False
eliquid.com,71924,71924,8.7,0.93,3.9,Shopping,en,False,False
nationsphotolab.com,71925,71925,9.0,0.85,3.5,Shopping,en,False,False
spacenk.com,72153,72153,8.8,0.89,3.7,Shopping,en,False,False
touchupdirect.com,72213,72213,14.69,1.24,3.1,Shopping,en,False,False
prepsportswear.com,72232,72232,9.3,0.77,3.1,Shopping,en,False,False
onlinecarparts.co.uk,72285,72285,10.0,0.6,2.1,Shopping,en,False,False
norwex.biz,72290,72290,6.9,1.86,9.9,Shopping,en,False,False
celestron.com,72344,72344,9.4,0.74,2.9,Shopping,en,False,False
andrewchristian.com,72353,72353,8.9,0.86,3.5,Shopping,en,False,False
skinnydiplondon.com,72362,72362,7.9,1.2,5.4,Shopping,en,False,False
skagen.com,72366,72366,9.3,0.77,3.0,Shopping,en,False,False
petcarerx.com,72418,72418,11.0,0.54,1.8,Shopping,en,False,False
robertdyas.co.uk,72429,72429,9.4,0.74,2.9,Shopping,en,False,False
moodfabrics.com,72489,72489,8.8,0.88,3.7,Shopping,en,True,False
roseroseshop.com,72524,72524,7.7,1.25,5.9,Shopping,en,False,False
mtgmintcard.com,72553,72553,8.4,0.99,4.4,Shopping,en,False,False
sheeel.com,72586,72586,8.3,1.01,4.5,Shopping,en,True,False
herroom.com,72596,72596,8.5,0.94,4.0,Shopping,en,False,False
mitre10.co.nz,72600,72600,9.0,0.81,3.3,Shopping,en,False,False
spanx.com,72629,72629,8.5,0.93,4.0,Shopping,en,True,False
iball.co.in,72670,72670,9.9,0.65,2.4,Shopping,en,False,False
vrients.com,72692,72692,9.5,0.72,2.8,Shopping,en,False,False
eastwood.com,72757,72757,9.6,0.69,2.6,Shopping,en,False,False
jackrabbit.com,72758,72758,9.5,0.72,2.8,Shopping,en,False,False
ipitaka.com,72796,72796,6.9,1.8,9.4,Shopping,en,False,False
markandgraham.com,72828,72828,9.5,0.7,2.7,Shopping,en,False,False
adsrsounds.com,72850,72850,11.0,0.55,1.9,Shopping,en,False,False
tenniswarehouse-europe.com,72870,72870,7.8,1.2,5.5,Shopping,en,False,False
graniph.com,72879,72879,7.1,1.6,8.2,Shopping,en,False,False
badcaps.net,72922,72922,10.0,0.57,2.0,Shopping,en,False,False
lmctruck.com,72957,72957,6.7,1.98,11.0,Shopping,en,False,False
patrolbase.co.uk,72964,72964,7.6,1.29,6.2,Shopping,en,False,False
vespa.com,72995,72995,8.3,0.98,4.3,Shopping,en,False,False
urbandecay.com,73035,73035,9.0,0.8,3.3,Shopping,en,True,False
skytech.lt,73044,73044,7.8,1.19,5.6,Shopping,en,False,False
rewardme.in,73100,73100,11.0,0.53,1.8,Shopping,en,False,False
1-pharm.com,73150,73150,9.7,0.67,2.5,Shopping,en,False,False
askandyaboutclothes.com,73203,73203,11.0,0.52,1.7,Shopping,en,False,False
hervia.com,73237,73237,7.3,1.4,7.2,Shopping,en,False,False
konaworld.com,73343,73343,8.9,0.81,3.4,Shopping,en,False,False
wwbw.com,73373,73373,9.3,0.72,2.9,Shopping,en,True,False
compactappliance.com,73416,73416,12.0,0.45,1.4,Shopping,en,False,False
ninewest.com,73443,73443,9.1,0.76,3.0,Shopping,en,False,False
outletpc.com,73529,73529,9.8,0.64,2.4,Shopping,en,False,False
lycamobile.co.uk,73531,73531,8.9,0.81,3.3,Shopping,en,False,False
lloydspharmacy.com,73554,73554,9.6,0.66,2.5,Shopping,en,False,False
hellomerch.com,73602,73602,9.3,0.71,2.8,Shopping,en,False,False
softmoc.com,73612,73612,7.7,1.19,5.7,Shopping,en,False,False
provantage.com,73685,73685,9.7,0.64,2.4,Shopping,en,False,False
bukowskis.com,73740,73740,8.1,1.01,4.6,Shopping,en,False,False
7forallmankind.com,73748,73748,7.8,1.1,5.3,Shopping,en,False,False
ironsidecomputers.com,73789,73789,9.0,0.77,3.1,Shopping,en,False,False
visiondirect.co.uk,73835,73835,8.1,1.0,4.6,Shopping,en,False,False
callitspring.com,73888,73888,7.8,1.13,5.3,Shopping,en,False,False
nowfoods.com,73894,73894,8.5,0.89,3.9,Shopping,en,False,False
incase.com,73900,73900,9.0,0.76,3.1,Shopping,en,False,False
rainierarms.com,73934,73934,9.5,0.68,2.6,Shopping,en,True,False
lazyoaf.com,73950,73950,8.3,0.93,4.1,Shopping,en,False,False
fjallraven.com,73969,73969,8.8,0.79,3.3,Shopping,en,False,False
centrecom.com.au,73998,73998,8.9,0.78,3.2,Shopping,en,False,False
chinavasion.com,74018,74018,9.5,0.67,2.6,Shopping,en,False,False
toddsnyder.com,74025,74025,8.6,0.85,3.6,Shopping,en,False,False
annmariegianni.com,74026,74026,12.0,0.46,1.4,Shopping,en,False,False
safecart.com,74094,74094,12.0,0.41,1.2,Shopping,en,False,False
goodhoodstore.com,74096,74096,8.8,0.79,3.3,Shopping,en,False,False
benchmade.com,74142,74142,8.3,0.91,4.0,Shopping,en,False,False
ocm.com,74164,74164,8.3,0.92,4.1,Shopping,en,False,False
ubuy.co.in,74189,74189,10.0,0.56,2.0,Shopping,en,False,False
creatorink.com,74193,74193,9.8,0.62,2.3,Shopping,en,False,False
midtowncomics.com,74203,74203,8.8,0.8,3.3,Shopping,en,False,False
childrensalonoutlet.com,74210,74210,8.3,0.92,4.1,Shopping,en,False,False
notre-shop.com,74224,74224,9.6,0.65,2.5,Shopping,en,False,False
mydeal.com.au,74247,74247,9.2,0.71,2.8,Shopping,en,True,False
lsgoofish.com,74339,74339,7.8,1.1,5.0,Shopping,en,False,False
mrdiy.com.my,74511,74511,7.06,1.47,7.7,Shopping,en,True,False
artfire.com,74561,74561,8.9,0.75,3.1,Shopping,en,True,False
cedcommerce.com,74610,74610,6.4,2.05,12.0,Shopping,en,False,False
leisurepro.com,74716,74716,9.1,0.71,2.9,Shopping,en,False,False
mokeyinternational.com,74776,74776,12.0,0.42,1.3,Shopping,en,False,False
bagdoom.com,74781,74781,8.19,0.93,4.15,Shopping,en,False,False
selectblinds.com,74806,74806,8.6,0.8,3.4,Shopping,en,True,True
sisterjane.com,74885,74885,7.6,1.1,5.5,Shopping,en,False,False
base.com,74895,74895,9.2,0.69,2.8,Shopping,en,False,False
prettylittlething.com.au,74922,74922,7.3,1.26,6.3,Shopping,en,True,False
rcwilley.com,75051,75051,7.4,1.21,6.0,Shopping,en,False,False
bulkreefsupply.com,75086,75086,7.9,0.99,4.6,Shopping,en,True,False
titan.fitness,75209,75209,8.3,0.88,3.9,Shopping,en,True,False
coilart.net,75253,75253,5.8,3.0,19.0,Shopping,en,False,False
buycarparts.co.uk,75276,75276,9.0,0.7,2.9,Shopping,en,False,False
theperfumeshop.com,75295,75295,8.7,0.76,3.2,Shopping,en,False,False
elitefts.com,75353,75353,9.9,0.57,2.1,Shopping,en,False,False
wahoofitness.com,75364,75364,9.0,0.7,2.9,Shopping,en,False,False
aliengearholsters.com,75366,75366,9.6,0.61,2.4,Shopping,en,False,False
bernina.com,75374,75374,8.9,0.73,3.0,Shopping,en,False,False
cadblocksfree.com,75378,75378,9.4,0.64,2.5,Shopping,en,False,False
mynavyexchange.com,75404,75404,7.3,1.27,6.4,Shopping,en,False,False
zoom-na.com,75504,75504,10.0,0.54,1.9,Shopping,en,False,False
malibustrings.com,75534,75534,6.2,2.19,13.0,Shopping,en,False,False
cctvcamerapros.com,75559,75559,11.0,0.46,1.6,Shopping,en,False,False
basicinvite.com,75583,75583,8.3,0.84,3.7,Shopping,en,False,False
stampinup.com,75633,75633,6.7,1.66,9.2,Shopping,en,False,False
cocooncenter.co.uk,75657,75657,7.3,1.25,6.3,Shopping,en,True,False
johnstonmurphy.com,75713,75713,8.0,0.95,4.4,Shopping,en,False,False
alrugaibfurniture.com,75773,75773,13.27,1.52,4.208,Shopping,en,False,False
adultdvdmarketplace.com,75790,75790,6.0,2.48,15.0,Shopping,en,False,False
wootware.co.za,75803,75803,7.8,0.99,4.7,Shopping,en,False,False
bestchoiceproducts.com,75828,75828,9.4,0.62,2.4,Shopping,en,False,False
footlocker.com.au,75844,75844,7.9,0.95,4.4,Shopping,en,True,False
photonify.com,75877,75877,8.4,0.8,3.5,Shopping,en,False,False
jumbo.ae,75999,75999,9.3,0.63,2.5,Shopping,en,False,False
swap.com,76002,76002,8.2,0.85,3.8,Shopping,en,True,False
acmetools.com,76007,76007,8.4,0.82,3.6,Shopping,en,False,False
fredperry.com,76056,76056,8.4,0.8,3.5,Shopping,en,False,False
isawitfirst.com,76066,76066,8.3,0.83,3.7,Shopping,en,True,False
eureka.com.kw,76111,76111,8.5,0.79,3.4,Shopping,en,False,False
usc.co.uk,76136,76136,7.5,1.1,5.3,Shopping,en,False,False
heatpressnation.com,76197,76197,5.8,2.77,18.0,Shopping,en,False,False
sanrio.com,76214,76214,7.4,1.12,5.5,Shopping,en,False,False
bunkerbranding.com,76230,76230,9.3,0.62,2.5,Shopping,en,False,False
nickis.com,76319,76319,7.5,1.1,5.2,Shopping,en,False,False
dyson.co.uk,76320,76320,8.6,0.74,3.1,Shopping,en,True,False
grabone.co.nz,76355,76355,8.5,0.76,3.3,Shopping,en,False,False
frontierstore.net,76411,76411,8.0,0.9,4.2,Shopping,en,False,False
hunterboots.com,76435,76435,7.0,1.3,6.9,Shopping,en,False,False
smithoptics.com,76537,76537,7.5,1.08,5.3,Shopping,en,False,False
boots.ie,76547,76547,8.0,0.9,4.1,Shopping,en,False,False
danner.com,76574,76574,7.8,0.97,4.6,Shopping,en,False,False
decalgirl.com,76585,76585,8.6,0.74,3.2,Shopping,en,True,False
farmandfleet.com,76602,76602,9.3,0.62,2.4,Shopping,en,False,False
apollopharmacy.in,76623,76623,7.9,0.93,4.3,Shopping,en,False,False
staples.co.uk,76729,76729,9.4,0.6,2.3,Shopping,en,False,False
mccall.com,76745,76745,7.5,1.07,5.3,Shopping,en,False,False
vitaminworld.com,76750,76750,7.7,0.99,4.7,Shopping,en,False,False
secretsales.com,76822,76822,8.1,0.86,3.9,Shopping,en,True,False
viking-direct.co.uk,76887,76887,8.7,0.71,3.0,Shopping,en,False,False
scoopon.com.au,76906,76906,8.9,0.66,2.7,Shopping,en,False,False
futureelectronics.com,76921,76921,10.0,0.51,1.9,Shopping,en,False,False
codashop.com,76972,76972,9.6,0.56,2.2,Shopping,en,False,False
pinhealth.com,76979,76979,9.5,0.57,2.2,Shopping,en,False,False
underarmour.co.uk,77054,77054,8.5,0.73,3.1,Shopping,en,False,False
iamgia.com,77069,77069,7.8,0.92,4.3,Shopping,en,False,False
parknshop.com,77091,77091,7.9,0.9,4.2,Shopping,en,False,False
honorbuy.com,77100,77100,8.9,0.66,2.7,Shopping,en,False,False
slot.ng,77106,77106,7.9,0.89,4.1,Shopping,en,False,False
artvan.com,77134,77134,7.3,1.1,5.5,Shopping,en,False,False
sportys.com,77213,77213,9.0,0.64,2.6,Shopping,en,False,False
vaporbeast.com,77260,77260,8.3,0.77,3.4,Shopping,en,True,False
softsurroundings.com,77263,77263,7.5,1.04,5.1,Shopping,en,False,False
discmakers.com,77265,77265,7.8,0.92,4.4,Shopping,en,False,False
cathe.com,77291,77291,14.0,1.06,2.77,Shopping,en,False,False
glockstore.com,77415,77415,9.6,0.55,2.1,Shopping,en,True,False
iheartraves.com,77506,77506,7.4,1.04,5.2,Shopping,en,True,False
inyopools.com,77517,77517,8.9,0.65,2.7,Shopping,en,False,False
uniformadvantage.com,77523,77523,7.1,1.2,6.2,Shopping,en,False,False
ukpricecomparison.com,77548,77548,6.1,2.0,12.0,Shopping,en,False,False
alpinetrek.co.uk,77629,77629,7.2,1.14,5.8,Shopping,en,True,False
streetstylestore.com,77679,77679,6.7,1.44,7.9,Shopping,en,False,False
icebreaker.com,77730,77730,7.8,0.88,4.1,Shopping,en,True,False
ezpopsy.com,77734,77734,7.6,0.95,4.6,Shopping,en,False,False
officesupply.com,77778,77778,9.6,0.55,2.1,Shopping,en,True,False
turners.com,77816,77816,6.7,1.37,7.5,Shopping,en,False,False
motul.com,77833,77833,8.6,0.69,2.9,Shopping,en,False,False
alphaleteathletics.com,77844,77844,8.2,0.76,3.4,Shopping,en,False,False
dailyvanity.sg,77874,77874,7.5,0.98,4.8,Shopping,en,False,False
oasis-stores.com,77935,77935,7.2,1.11,5.7,Shopping,en,True,False
elsevierhealth.com,77956,77956,11.0,0.44,1.5,Shopping,en,False,False
bcf.com.au,77966,77966,8.1,0.78,3.5,Shopping,en,False,False
signs.com,77977,77977,9.9,0.5,1.9,Shopping,en,False,False
smokecartel.com,77978,77978,9.4,0.56,2.2,Shopping,en,True,False
automotivetouchup.com,77979,77979,8.6,0.69,3.0,Shopping,en,False,False
amway.it,78069,78069,7.0,1.2,6.3,Shopping,en,False,False
1010tires.com,78195,78195,7.6,0.92,4.5,Shopping,en,False,False
tanga.com,78264,78264,7.7,0.88,4.2,Shopping,en,False,False
sony.com.au,78296,78296,9.0,0.61,2.5,Shopping,en,False,False
fatface.com,78309,78309,7.3,1.03,5.2,Shopping,en,True,False
naaptol.com,78316,78316,8.1,0.78,3.5,Shopping,en,False,False
crazy8.com,78378,78378,6.7,1.33,7.2,Shopping,en,False,False
dropshiplifestyle.com,78407,78407,8.6,0.66,2.8,Shopping,en,False,False
citysole.ru,78439,78439,5.9,2.1,13.0,Shopping,en,False,False
batelco.com,78465,78465,7.4,1.0,5.0,Shopping,en,False,False
keymusic.com,78473,78473,8.5,0.69,3.0,Shopping,en,False,False
tedswoodworking.com,78546,78546,10.0,0.47,1.7,Shopping,en,False,False
sportinglife.ca,78571,78571,7.5,0.96,4.7,Shopping,en,False,False
upsstoreprint.com,78572,78572,7.9,0.81,3.8,Shopping,en,False,False
daraz.com.np,78603,78603,7.28,1.03,5.18,Shopping,en,True,False
smallhd.com,78621,78621,8.7,0.64,2.7,Shopping,en,False,False
bombfell.com,78688,78688,6.3,1.61,9.3,Shopping,en,False,False
beautytap.com,78701,78701,7.5,0.94,4.6,Shopping,en,True,False
seattlecoffeegear.com,78792,78792,8.8,0.63,2.6,Shopping,en,False,False
blinq.com,78846,78846,8.9,0.61,2.5,Shopping,en,False,False
motherhood.com,78851,78851,6.7,1.32,7.2,Shopping,en,False,False
shopjimmy.com,78879,78879,7.9,0.8,3.7,Shopping,en,False,False
jamtangan.com,78892,78892,6.83,1.23,6.6,Shopping,en,True,False
purlsoho.com,78954,78954,8.6,0.65,2.8,Shopping,en,False,False
grandinroad.com,79004,79004,7.9,0.81,3.8,Shopping,en,False,False
michaelkors.ca,79035,79035,7.5,0.93,4.6,Shopping,en,False,False
yuppiechef.com,79038,79038,8.2,0.73,3.3,Shopping,en,False,False
gracobaby.com,79097,79097,7.8,0.83,3.9,Shopping,en,False,False
modbargains.com,79107,79107,8.4,0.68,3.0,Shopping,en,False,False
doyourownpestcontrol.com,79138,79138,9.6,0.51,1.9,Shopping,en,False,False
offspring.co.uk,79150,79150,8.6,0.65,2.8,Shopping,en,False,False
bbqguys.com,79227,79227,8.1,0.74,3.4,Shopping,en,False,False
discountschoolsupply.com,79240,79240,8.6,0.65,2.8,Shopping,en,False,False
beautyexpert.com,79262,79262,7.2,1.0,5.3,Shopping,en,True,False
customwheeloffset.com,79264,79264,7.3,1.0,5.0,Shopping,en,False,False
otto-office.com,79289,79289,8.3,0.69,3.0,Shopping,en,False,False
forevernew.com.au,79337,79337,8.2,0.71,3.2,Shopping,en,False,False
kathykuohome.com,79359,79359,13.32,1.06,2.93,Shopping,en,False,False
fully.com,79370,79370,8.5,0.66,2.8,Shopping,en,False,False
next.ie,79401,79401,6.3,1.6,9.4,Shopping,en,True,False
xoticpc.com,79413,79413,7.3,0.99,5.0,Shopping,en,False,False
budk.com,79418,79418,7.2,1.02,5.2,Shopping,en,False,False
instocktrades.com,79482,79482,7.2,1.03,5.3,Shopping,en,False,False
indiaistore.com,79490,79490,8.1,0.73,3.3,Shopping,en,False,False
vicky.in,79618,79618,9.4,0.53,2.1,Shopping,en,False,False
sail.ca,79660,79660,7.5,0.91,4.5,Shopping,en,False,False
fullbeauty.com,79744,79744,6.9,1.14,6.1,Shopping,en,True,False
swellbottle.com,79745,79745,7.2,0.99,5.0,Shopping,en,False,False
cablemod.com,79824,79824,7.8,0.79,3.7,Shopping,en,False,False
themusiczoo.com,79861,79861,6.7,1.23,6.8,Shopping,en,False,False
nocable.org,79888,79888,9.8,0.48,1.8,Shopping,en,False,False
nlyman.com,79927,79927,7.2,1.0,5.2,Shopping,en,False,False
hobbs.co.uk,79988,79988,8.8,0.6,2.5,Shopping,en,False,False
wpadvancedads.com,80000,80000,9.0,0.56,2.3,Shopping,en,False,False
altitude-sports.com,80009,80009,8.2,0.69,3.1,Shopping,en,False,False
discountmags.com,80088,80088,8.8,0.59,2.5,Shopping,en,False,False
bca.com,80107,80107,9.4,0.51,2.0,Shopping,en,False,False
onlinemetals.com,80117,80117,8.5,0.63,2.7,Shopping,en,False,False
xeroshoes.com,80205,80205,8.1,0.72,3.3,Shopping,en,False,False
cssbuy.com,80218,80218,8.5,0.63,2.7,Shopping,en,False,False
devacurl.com,80246,80246,7.7,0.81,3.9,Shopping,en,False,False
thermoworks.com,80248,80248,10.0,0.42,1.5,Shopping,en,False,False
surlybikes.com,80251,80251,8.2,0.69,3.1,Shopping,en,False,False
christmastreeshops.com,80292,80292,7.3,0.94,4.8,Shopping,en,False,False
